fighter_name,opponent_name,result,method_raw,method_group,event_name,event_date,round,fight_time,profile_url
Derek Brunson,Anderson Silva,L,U-DEC,other,UFC 208: Holm vs. De Randamie,"Feb. 11, 2017",3,5:00,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Robert Whittaker,L,KO/TKO Kick,ko,UFC Fight Night: Whittaker vs. Brunson,"Nov. 26, 2016",1,4:07,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Uriah Hall,W,KO/TKO Punches,ko,UFC Fight Night: Poirier vs. Johnson,"Sep. 17, 2016",1,1:41,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Roan Carneiro,W,KO/TKO Punches,ko,UFC Fight Night: Cowboy vs Cowboy,"Feb. 21, 2016",1,2:38,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Ed Herman,W,KO/TKO Punch,ko,UFC 183: Silva vs Diaz,"Jan. 31, 2015",1,0:36,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Lorenz Larkin,W,U-DEC,other,UFC 177: Dillashaw vs Soto,"Aug. 30, 2014",3,5:00,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Yoel Romero,L,KO/TKO Elbows,ko,UFC Fight Night: Rockhold vs Philippou,"Jan. 15, 2014",3,3:23,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Brian Houston,W,SUB Rear Naked Choke,other,UFC Fight Night: Fight for the Troops 3,"Nov. 06, 2013",1,0:48,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Chris Leben,W,U-DEC,other,UFC 155: Dos Santos vs Velasquez II,"Dec. 29, 2012",3,5:00,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Jacare Souza,L,KO/TKO Punch,ko,Strikeforce - Rousey vs Kaufman,"Aug. 18, 2012",1,0:41,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Nate James,W,U-DEC,other,Strikeforce Challengers 20,"Nov. 18, 2011",3,5:00,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Lumumba Sayers,W,SUB Rear Naked Choke,other,Strikeforce - Fedor vs. Henderson,"Jul. 30, 2011",1,4:33,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Derek Brunson,Jeremy Hamilton,W,U-DEC,other,Strikeforce Challengers 16,"Jun. 24, 2011",3,5:00,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Josh Bryant,Kyle Noke,L,KO/TKO Punches,ko,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"Jun. 19, 2010",2,3:12,http://ufcstats.com/fighter-details/01f022fa494188e2
Dennis Bryant,Kennedy Nzechukwu,L,KO/TKO Kick,ko,DWCS 2.8,"Aug. 07, 2018",1,1:48,http://ufcstats.com/fighter-details/3b17353b8002c7d0
Robert Bryczek,Brad Tavares,W,KO/TKO Punches,ko,UFC Fight Night: Imavov vs. Borralho,"Sep. 06, 2025",3,1:43,http://ufcstats.com/fighter-details/f96856f9d69fd7e4
Robert Bryczek,Ihor Potieria,L,U-DEC,other,UFC Fight Night: Hermansson vs. Pyfer,"Feb. 10, 2024",3,5:00,http://ufcstats.com/fighter-details/f96856f9d69fd7e4
Lukasz Brzeski,Ryan Spann,L,SUB Guillotine Choke,other,UFC 318: Holloway vs. Poirier 3,"Jul. 19, 2025",1,2:47,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Kennedy Nzechukwu,L,KO/TKO Punch,ko,UFC 310: Pantoja vs. Asakura,"Dec. 07, 2024",1,4:51,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Mick Parkin,L,KO/TKO Punches,ko,UFC 304: Edwards vs. Muhammad 2,"Jul. 27, 2024",1,3:23,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Valter Walker,W,U-DEC,other,UFC Fight Night: Allen vs. Curtis 2,"Apr. 06, 2024",3,5:00,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Waldo Cortes Acosta,L,KO/TKO Punches,ko,UFC Fight Night: Holloway vs. The Korean Zombie,"Aug. 26, 2023",1,3:01,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Karl Williams,L,U-DEC,other,UFC Fight Night: Yan vs. Dvalishvili,"Mar. 11, 2023",3,5:00,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Martin Buday,L,S-DEC,other,UFC Fight Night: Vera vs. Cruz,"Aug. 13, 2022",3,5:00,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Lukasz Brzeski,Dylan Potter,W,SUB Rear Naked Choke,other,DWCS 5.3,"Sep. 14, 2021",3,3:51,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Marcus Buchecha,Kennedy Nzechukwu,D,U-DEC,other,UFC Fight Night: Royval vs. Kape,"Dec. 13, 2025",3,5:00,http://ufcstats.com/fighter-details/095854a135e6db55
Marcus Buchecha,Martin Buday,L,U-DEC,other,UFC Fight Night: Whittaker vs. De Ridder,"Jul. 26, 2025",3,5:00,http://ufcstats.com/fighter-details/095854a135e6db55
Justin Buchholz,Mac Danzig,L,U-DEC,other,UFC 109: Relentless,"Feb. 06, 2010",3,5:00,http://ufcstats.com/fighter-details/231926533134ec1f
Justin Buchholz,Jeremy Stephens,L,KO/TKO,ko,UFC Fight Night: Diaz vs Guillard,"Sep. 16, 2009",1,3:23,http://ufcstats.com/fighter-details/231926533134ec1f
Justin Buchholz,Terry Etim,L,SUB D'Arce Choke,other,UFC 99: The Comeback,"Jun. 13, 2009",2,2:38,http://ufcstats.com/fighter-details/231926533134ec1f
Justin Buchholz,Corey Hill,W,SUB Rear Naked Choke,other,UFC 86: Jackson vs Griffin,"Jul. 05, 2008",2,3:57,http://ufcstats.com/fighter-details/231926533134ec1f
Justin Buchholz,Matt Wiman,L,SUB Rear Naked Choke,other,UFC Fight Night: Swick vs Burkman,"Jan. 23, 2008",1,2:56,http://ufcstats.com/fighter-details/231926533134ec1f
Zak Bucia,James Terry,L,KO/TKO,ko,Strikeforce - Carano vs. Cyborg,"Aug. 15, 2009",1,1:23,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
Zak Bucia,James Terry,L,U-DEC,other,Strikeforce - Shamrock vs. Diaz,"Apr. 11, 2009",3,5:00,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
Zak Bucia,Adam Steele,W,SUB Guillotine Choke,other,Strikeforce - Destruction,"Nov. 21, 2008",1,0:35,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
Courtney Buck,Fredson Paixao,L,SUB Rear Naked Choke,other,WEC 47: Bowles vs. Cruz,"Mar. 06, 2010",1,2:39,http://ufcstats.com/fighter-details/3feed7d02711d8b7
Courtney Buck,Brandon Visher,L,KO/TKO Punches,ko,WEC 45: Cerrone vs. Ratcliff,"Dec. 19, 2009",1,4:45,http://ufcstats.com/fighter-details/3feed7d02711d8b7
Joaquin Buckley,Kamaru Usman,L,U-DEC,other,UFC Fight Night: Usman vs. Buckley,"Jun. 14, 2025",5,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Colby Covington,W,KO/TKO,ko,UFC Fight Night: Covington vs. Buckley,"Dec. 14, 2024",3,4:42,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Stephen Thompson,W,KO/TKO Punch,ko,UFC 307: Pereira vs. Rountree Jr.,"Oct. 05, 2024",3,2:17,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Nursulton Ruziboev,W,U-DEC,other,UFC Fight Night: Lewis vs. Nascimento,"May. 11, 2024",3,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Vicente Luque,W,KO/TKO Punches,ko,UFC Fight Night: Blanchfield vs. Fiorot,"Mar. 30, 2024",2,3:17,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Alex Morono,W,U-DEC,other,UFC Fight Night: Dawson vs. Green,"Oct. 07, 2023",3,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Andre Fialho,W,KO/TKO Kick,ko,UFC Fight Night: Dern vs. Hill,"May. 20, 2023",2,4:15,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Chris Curtis,L,KO/TKO Punch,ko,UFC 282: Blachowicz vs. Ankalaev,"Dec. 10, 2022",2,2:49,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Nassourdine Imavov,L,U-DEC,other,UFC Fight Night: Gane vs. Tuivasa,"Sep. 03, 2022",3,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Albert Duraev,W,KO/TKO,ko,UFC Fight Night: Kattar vs. Emmett,"Jun. 18, 2022",2,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Abdul Razak Alhassan,W,S-DEC,other,UFC Fight Night: Walker vs. Hill,"Feb. 19, 2022",3,5:00,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Alessio Di Chirico,L,KO/TKO Kick,ko,UFC Fight Night: Holloway vs. Kattar,"Jan. 16, 2021",1,2:12,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Jordan Wright,W,KO/TKO Punches,ko,UFC 255: Figueiredo vs. Perez,"Nov. 21, 2020",2,0:18,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Impa Kasanganay,W,KO/TKO Spinning Back Kick,ko,UFC Fight Night: Moraes vs. Sandhagen,"Oct. 10, 2020",2,2:03,http://ufcstats.com/fighter-details/b9437600497350f3
Joaquin Buckley,Kevin Holland,L,KO/TKO Punch,ko,UFC Fight Night: Lewis vs. Oleinik,"Aug. 08, 2020",3,0:32,http://ufcstats.com/fighter-details/b9437600497350f3
Martin Buday,Uran Satybaldiev,W,U-DEC,other,UFC Fight Night: Emmett vs. Murphy,"Apr. 05, 2025",3,5:00,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Martin Buday,Shamil Gaziev,L,KO/TKO Punches,ko,UFC 296: Edwards vs. Covington,"Dec. 16, 2023",2,0:56,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Martin Buday,Josh Parisian,W,SUB Kimura,other,UFC Fight Night: Luque vs. Dos Anjos,"Aug. 12, 2023",1,4:11,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Martin Buday,Jake Collier,W,U-DEC,other,UFC Fight Night: Song vs. Simon,"Apr. 29, 2023",3,5:00,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Martin Buday,Lorenzo Hood,W,KO/TKO Knee,ko,DWCS 5.7,"Oct. 12, 2021",1,4:56,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Julia Budd,Ronda Rousey,L,SUB Armbar,other,Strikeforce Challengers 20,"Nov. 18, 2011",1,0:39,http://ufcstats.com/fighter-details/dcdc4503b9d49977
Julia Budd,Germaine de Randamie,W,U-DEC,other,Strikeforce Challengers 16,"Jun. 24, 2011",3,5:00,http://ufcstats.com/fighter-details/dcdc4503b9d49977
Julia Budd,Amanda Nunes,L,KO/TKO Punch,ko,Strikeforce Challengers 13,"Jan. 07, 2011",1,0:14,http://ufcstats.com/fighter-details/dcdc4503b9d49977
Julia Budd,Shana Olsen,W,KO/TKO Punches,ko,Strikeforce Challengers 11,"Oct. 22, 2010",2,2:51,http://ufcstats.com/fighter-details/dcdc4503b9d49977
Dylan Budka,Edmen Shahbazyan,L,KO/TKO Punch,ko,UFC Fight Night: Cannonier vs. Rodrigues,"Feb. 15, 2025",1,1:35,http://ufcstats.com/fighter-details/a817e238b2747404
Dylan Budka,Andre Petroski,L,U-DEC,other,UFC Fight Night: Burns vs. Brady,"Sep. 07, 2024",3,5:00,http://ufcstats.com/fighter-details/a817e238b2747404
Dylan Budka,Chad Hanekom,W,U-DEC,other,DWCS 7.5,"Sep. 05, 2023",3,5:00,http://ufcstats.com/fighter-details/a817e238b2747404
Mike Budnik,Rafael Dias,L,U-DEC,other,WEC 40: Torres vs. Mizugaki,"Apr. 05, 2009",3,5:00,http://ufcstats.com/fighter-details/b98209144b63ae26
Mike Budnik,John Franchi,L,S-DEC,other,WEC 39: Brown vs. Garcia,"Mar. 01, 2009",3,5:00,http://ufcstats.com/fighter-details/b98209144b63ae26
Mike Budnik,Shane Roller,L,SUB Guillotine Choke,other,WEC 37: Torres vs. Tapia,"Dec. 03, 2008",1,1:01,http://ufcstats.com/fighter-details/b98209144b63ae26
Mike Budnik,Greg McIntyre,W,SUB Triangle Choke,other,WEC 35: Condit vs. Miura,"Aug. 03, 2008",3,3:21,http://ufcstats.com/fighter-details/b98209144b63ae26
Francisco Bueno,Igor Vovchanchyn,L,KO/TKO Punch,ko,PRIDE 8,"Nov. 21, 1999",1,1:23,http://ufcstats.com/fighter-details/a72d260b436924c4
Francisco Bueno,Satoshi Honma,W,KO/TKO Punch,ko,PRIDE 5,"Apr. 29, 1999",1,4:59,http://ufcstats.com/fighter-details/a72d260b436924c4
Mayra Bueno Silva,Jacqueline Cavalcanti,L,U-DEC,other,UFC Fight Night: Bonfim vs. Brown,"Nov. 08, 2025",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Jasmine Jasudavicius,L,U-DEC,other,UFC Fight Night: Adesanya vs. Imavov,"Feb. 01, 2025",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Macy Chiasson,L,KO/TKO,ko,UFC 303: Pereira vs. Prochazka 2,"Jun. 29, 2024",2,1:58,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Raquel Pennington,L,U-DEC,other,UFC 297: Strickland vs. Du Plessis,"Jan. 20, 2024",5,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Lina Lansberg,W,SUB Kneebar,other,UFC Fight Night: Andrade vs. Blanchfield,"Feb. 18, 2023",2,4:45,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Stephanie Egger,W,SUB Armbar,other,UFC Fight Night: Santos vs. Hill,"Aug. 06, 2022",1,1:17,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Wu Yanan,W,U-DEC,other,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Manon Fiorot,L,U-DEC,other,UFC Fight Night: Ladd vs. Dumont,"Oct. 16, 2021",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Montana De La Rosa,D,M-DEC,other,UFC Fight Night: Rozenstruik vs. Gane,"Feb. 27, 2021",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Mara Romero Borella,W,SUB Armbar,other,UFC Fight Night: Covington vs. Woodley,"Sep. 19, 2020",1,2:29,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Maryna Moroz,L,U-DEC,other,UFC Fight Night: Lee vs. Oliveira,"Mar. 14, 2020",3,5:00,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Gillian Robertson,W,SUB Armbar,other,UFC Fight Night: Marreta vs. Anders,"Sep. 22, 2018",1,4:55,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Mayra Bueno Silva,Mayana Kellem,W,SUB Anaconda Choke,other,DWCS Brazil 1.1,"Aug. 10, 2018",1,1:02,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Paul Buentello,Cheick Kongo,L,KO/TKO Elbows,ko,UFC Live: Vera vs Jones,"Mar. 21, 2010",3,1:16,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Stefan Struve,L,M-DEC,other,UFC 107: Penn vs Sanchez,"Dec. 12, 2009",3,5:00,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Kiril Sidelnikov,W,KO/TKO,ko,Affliction - Day of Reckoning,"Jan. 24, 2009",3,4:18,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Gary Goodridge,W,U-DEC,other,Affliction - Banned,"Jul. 19, 2008",3,5:00,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Alistair Overeem,L,KO/TKO Knees,ko,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007",2,3:42,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Carter Williams,W,KO/TKO Punches,ko,Strikeforce - Shamrock vs. Baroni,"Jun. 22, 2007",2,0:10,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Ruben Villareal,W,KO/TKO,ko,Strikeforce - Triple Threat,"Dec. 08, 2006",2,3:57,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Kevin Jordan,W,SUB Neck Crank,other,UFC 53: Heavy Hitters,"Jun. 04, 2005",1,4:00,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Paul Buentello,Justin Eilers,W,KO/TKO Punches,ko,UFC 51: Super Saturday,"Feb. 05, 2005",1,3:34,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Marek Bujlo,Denzel Freeman,L,U-DEC,other,UFC Fight Night: Tsarukyan vs. Hooker,"Nov. 22, 2025",3,5:00,http://ufcstats.com/fighter-details/ac0874309da489b9
Modestas Bukauskas,Nikita Krylov,L,KO/TKO Punch,ko,UFC 324: Gaethje vs. Pimblett,"Jan. 24, 2026",3,4:57,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Paul Craig,W,KO/TKO Elbow,ko,UFC Fight Night: Imavov vs. Borralho,"Sep. 06, 2025",1,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Ion Cutelaba,W,S-DEC,other,UFC 315: Muhammad vs. Della Maddalena,"May. 10, 2025",3,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Rafael Cerqueira,W,KO/TKO Punches,ko,UFC Fight Night: Cejudo vs. Song,"Feb. 22, 2025",1,2:12,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Marcin Prachnio,W,SUB Arm Triangle,other,UFC 304: Edwards vs. Muhammad 2,"Jul. 27, 2024",3,3:12,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Vitor Petrino,L,KO/TKO Punch,ko,UFC Fight Night: Almeida vs. Lewis,"Nov. 04, 2023",2,1:03,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Zac Pauga,W,U-DEC,other,UFC Fight Night: Vettori vs. Cannonier,"Jun. 17, 2023",3,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Tyson Pedro,W,U-DEC,other,UFC 284: Makhachev vs. Volkanovski,"Feb. 11, 2023",3,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Khalil Rountree Jr.,L,KO/TKO Kick,ko,UFC Fight Night: Brunson vs. Till,"Sep. 04, 2021",2,2:30,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Michal Oleksiejczuk,L,S-DEC,other,UFC 260: Miocic vs. Ngannou,"Mar. 27, 2021",3,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Jimmy Crute,L,KO/TKO Punches,ko,UFC Fight Night: Ortega vs. The Korean Zombie,"Oct. 17, 2020",1,2:01,http://ufcstats.com/fighter-details/476fe566d2df676e
Modestas Bukauskas,Andreas Michailidis,W,KO/TKO,ko,UFC Fight Night: Kattar vs. Ige,"Jul. 15, 2020",1,5:00,http://ufcstats.com/fighter-details/476fe566d2df676e
Lee Kwan Bum,Ikuhisa Minowa,L,SUB Kneebar,other,DREAM 1: Lightweight Grand Prix 2008 1st Round,"Mar. 15, 2008",1,1:25,http://ufcstats.com/fighter-details/c0342805a1948cbb
Josh Bumgarner,Jesse Finney,L,SUB Keylock,other,Strikeforce - Lawler vs. Shields,"Jun. 06, 2009",1,1:55,http://ufcstats.com/fighter-details/9900ab86a4c458bd
Felipe Bunes,Edgar Chairez,L,S-DEC,other,UFC Fight Night: Moreno vs. Kavanagh,"Feb. 28, 2026",3,5:00,http://ufcstats.com/fighter-details/53c10176e3bc7416
Felipe Bunes,Rafael Estevam,L,U-DEC,other,UFC Fight Night: Taira vs. Park,"Aug. 02, 2025",3,5:00,http://ufcstats.com/fighter-details/53c10176e3bc7416
Felipe Bunes,Jose Johnson,W,SUB Armbar,other,UFC Fight Night: Dern vs. Ribas 2,"Jan. 11, 2025",1,2:04,http://ufcstats.com/fighter-details/53c10176e3bc7416
Felipe Bunes,Joshua Van,L,KO/TKO Punches,ko,UFC Fight Night: Ankalaev vs. Walker 2,"Jan. 13, 2024",2,4:31,http://ufcstats.com/fighter-details/53c10176e3bc7416
Shane Burgos,Charles Jourdain,W,M-DEC,other,UFC Fight Night: Ortega vs. Rodriguez,"Jul. 16, 2022",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Billy Quarantillo,W,U-DEC,other,UFC 268: Usman vs. Covington 2,"Nov. 06, 2021",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Josh Emmett,L,U-DEC,other,UFC Fight Night: Blaydes vs. Volkov,"Jun. 20, 2020",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Cub Swanson,W,S-DEC,other,UFC Fight Night: Iaquinta vs. Cowboy,"May. 04, 2019",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Kurt Holobaugh,W,SUB Armbar,other,UFC 230: Cormier vs. Lewis,"Nov. 03, 2018",1,2:11,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Calvin Kattar,L,KO/TKO Punch,ko,UFC 220: Miocic vs. Ngannou,"Jan. 20, 2018",3,0:32,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Godofredo Pepey,W,U-DEC,other,UFC Fight Night: Weidman vs. Gastelum,"Jul. 22, 2017",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Charles Rosa,W,KO/TKO Punch,ko,UFC 210: Cormier vs. Johnson 2,"Apr. 08, 2017",3,1:59,http://ufcstats.com/fighter-details/98d961097baaf308
Shane Burgos,Tiago dos Santos e Silva,W,U-DEC,other,UFC Fight Night: Lewis vs. Abdurakhimov,"Dec. 09, 2016",3,5:00,http://ufcstats.com/fighter-details/98d961097baaf308
Joshua Burkman,Alex Morono,L,SUB Guillotine Choke,other,UFC Fight Night: Cerrone vs. Medeiros,"Feb. 18, 2018",1,2:12,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Drew Dober,L,KO/TKO Punch,ko,UFC 214: Cormier vs. Jones 2,"Jul. 29, 2017",1,3:04,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Michel Prazeres,L,SUB North-South Choke,other,UFC Fight Night: Belfort vs. Gastelum,"Mar. 11, 2017",1,1:42,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Zak Ottow,L,S-DEC,other,UFC Fight Night: Lineker vs. Dodson,"Oct. 01, 2016",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Paul Felder,L,U-DEC,other,UFC Fight Night: Almeida vs Garbrandt,"May. 29, 2016",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,KJ Noons,W,U-DEC,other,UFC Fight Night: Hendricks vs Thompson,"Feb. 06, 2016",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Patrick Cote,L,KO/TKO Punches,ko,UFC Fight Night: Holloway vs Oliveira,"Aug. 23, 2015",3,1:26,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Dong Hyun Kim,L,SUB Arm Triangle,other,UFC 187: Johnson vs Cormier,"May. 23, 2015",3,2:13,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Pete Sell,L,U-DEC,other,UFC 90: Silva vs Cote,"Oct. 25, 2008",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Dustin Hazelett,L,SUB Armbar,other,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,"Jun. 21, 2008",2,4:46,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Mike Swick,L,M-DEC,other,UFC Fight Night: Swick vs Burkman,"Jan. 23, 2008",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Forrest Petz,W,S-DEC,other,UFC 77: Hostile Territory,"Oct. 20, 2007",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Karo Parisyan,L,U-DEC,other,UFC 71: Liddell vs Jackson,"May. 26, 2007",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Chad Reiner,W,U-DEC,other,UFC Fight Night: Evans vs Salmon,"Jan. 25, 2007",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Josh Neer,W,U-DEC,other,UFC 61: Bitter Rivals,"Jul. 08, 2006",3,5:00,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Jon Fitch,L,SUB Rear Naked Choke,other,UFC Fight Night 4,"Apr. 06, 2006",2,4:57,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Drew Fickett,W,SUB Guillotine Choke,other,UFC Fight Night 3,"Jan. 16, 2006",1,1:07,http://ufcstats.com/fighter-details/6da99156486ed6c2
Joshua Burkman,Sammy Morgan,W,KO/TKO Slam,ko,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,"Nov. 05, 2005",1,0:21,http://ufcstats.com/fighter-details/6da99156486ed6c2
Justin Burlinson,Yohan Lainesse,L,KO/TKO Punch,ko,DWCS 5.10,"Nov. 02, 2021",1,1:37,http://ufcstats.com/fighter-details/dadd80ef954e54ed
Mads Burnell,Mike Santiago,W,U-DEC,other,UFC Fight Night: Stephens vs. Choi,"Jan. 14, 2018",3,5:00,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
Mads Burnell,Michel Prazeres,L,SUB North-South Choke,other,UFC Fight Night: Volkov vs. Struve,"Sep. 02, 2017",3,1:26,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
Mikey Burnett,Townsend Saunders,W,U-DEC,other,UFC 18: The Road to the Heavyweight Title,"Jan. 08, 1999",2,3:00,http://ufcstats.com/fighter-details/4c805f5f58a75df0
Mikey Burnett,Pat Miletich,L,S-DEC,other,UFC - Ultimate Brazil,"Oct. 16, 1998",3,3:00,http://ufcstats.com/fighter-details/4c805f5f58a75df0
